month,lat,lng,pct_cloudy_days
Feb,46.75,-112.25,79.1
Feb,47.25,-112.25,77.25
Feb,47.75,-112.25,75.8
Feb,48.25,-112.25,71.9
Feb,48.75,-112.25,68.75
Feb,49.25,-112.25,66.9
Jan,24.75,-112.25,48.35
Jan,25.25,-112.25,48.3
Jan,25.75,-112.25,48.150000000000006
Jan,26.25,-112.25,47.95
Jan,26.75,-112.25,46.7
Jan,27.25,-112.25,44.7
Jan,27.75,-112.25,43.75
Jan,28.75,-112.25,43.15
Jan,29.25,-112.25,41.849999999999994
Jan,29.75,-112.25,42.95
Jan,30.25,-112.25,42.8
Jan,30.75,-112.25,42.65
Jan,31.25,-112.25,42.599999999999994
Jan,31.75,-112.25,42.6
Jan,32.25,-112.25,42.75
Jan,32.75,-112.25,43.0
Jan,33.25,-112.25,44.8
Jan,33.75,-112.25,45.6
Jan,34.25,-112.25,47.3
Jan,34.75,-112.25,49.0
Jan,35.25,-112.25,49.2
Jan,35.75,-112.25,51.8
Jan,36.25,-112.25,53.0
Jan,36.75,-112.25,54.1
Jan,37.25,-112.25,56.45
Jan,37.75,-112.25,59.0
Jan,38.25,-112.25,60.400000000000006
Jan,38.75,-112.25,64.1
Jan,39.25,-112.25,66.6
Jan,39.75,-112.25,69.0
Jan,40.25,-112.25,72.45
Jan,40.75,-112.25,74.85
Jan,41.25,-112.25,75.94999999999999
Jan,41.75,-112.25,77.15
Jan,42.25,-112.25,77.05
Jan,42.75,-112.25,78.35
Jan,43.25,-112.25,79.15
Jan,43.75,-112.25,79.05000000000001
Jan,44.25,-112.25,77.65
Jan,44.75,-112.25,77.55
Jan,45.25,-112.25,79.05000000000001
Jan,45.75,-112.25,77.85
Jan,46.25,-112.25,78.55
Jan,46.75,-112.25,78.65
Jan,47.25,-112.25,77.5
Jan,47.75,-112.25,76.2
Jan,48.25,-112.25,74.7
Jan,48.75,-112.25,73.25
Jan,49.25,-112.25,70.55
Jul,24.75,-112.25,57.75
Jul,25.25,-112.25,56.5
Jul,25.75,-112.25,55.3
Jul,26.25,-112.25,54.9
Jul,26.75,-112.25,55.75
Jul,27.25,-112.25,51.2
Jul,27.75,-112.25,50.6
Jul,28.75,-112.25,48.35
Jul,29.25,-112.25,47.95
Jul,29.75,-112.25,48.4
Jul,30.25,-112.25,48.55
Jul,30.75,-112.25,47.05
Jul,31.25,-112.25,46.8
Jul,31.75,-112.25,45.5
Jul,32.25,-112.25,42.95
Jul,32.75,-112.25,41.650000000000006
Jul,33.25,-112.25,40.1
Jul,33.75,-112.25,36.4
Jul,34.25,-112.25,39.95
Jul,34.75,-112.25,38.650000000000006
Jul,35.25,-112.25,42.2
Jul,35.75,-112.25,40.599999999999994
Jul,36.25,-112.25,38.85
Jul,36.75,-112.25,39.9
Jul,37.25,-112.25,41.15
Jul,37.75,-112.25,41.2
Jul,38.25,-112.25,42.7
Jul,38.75,-112.25,41.75
Jul,39.25,-112.25,38.45
Jul,39.75,-112.25,39.9
Jul,40.25,-112.25,40.05
Jul,40.75,-112.25,37.7
Jul,41.25,-112.25,37.75
Jul,41.75,-112.25,37.85
Jul,42.25,-112.25,39.45
Jul,42.75,-112.25,40.95
Jul,43.25,-112.25,39.6
Jul,43.75,-112.25,39.45
Jul,44.25,-112.25,42.900000000000006
Jul,44.75,-112.25,45.849999999999994
Jul,45.25,-112.25,42.05
Jul,45.75,-112.25,42.900000000000006
Jul,46.25,-112.25,44.0
Jul,46.75,-112.25,42.599999999999994
Jul,47.25,-112.25,42.5
Jul,47.75,-112.25,42.25
Jul,48.25,-112.25,42.45
Jul,48.75,-112.25,42.0
Jul,49.25,-112.25,42.099999999999994
Jun,24.75,-112.25,47.55
Jun,25.25,-112.25,46.4
Jun,25.75,-112.25,45.2
Jun,26.25,-112.25,44.35
Jun,26.75,-112.25,43.5
Jun,27.25,-112.25,38.5
Jun,27.75,-112.25,36.0
Jun,28.75,-112.25,32.05
Jun,29.25,-112.25,32.55
Jun,29.75,-112.25,31.65
Jun,30.25,-112.25,30.3
Jun,30.75,-112.25,27.3
Jun,31.25,-112.25,27.0
Jun,31.75,-112.25,24.4
Jun,32.25,-112.25,23.2
Jun,32.75,-112.25,20.700000000000003
Jun,33.25,-112.25,20.55
Jun,33.75,-112.25,19.95
Jun,34.25,-112.25,24.9
Jun,34.75,-112.25,24.85
Jun,35.25,-112.25,30.75
Jun,35.75,-112.25,30.05
Jun,36.25,-112.25,29.35
Jun,36.75,-112.25,31.3
Jun,37.25,-112.25,33.65
Jun,37.75,-112.25,37.3
Jun,38.25,-112.25,39.75
Jun,38.75,-112.25,41.05
Jun,39.25,-112.25,38.6
Jun,39.75,-112.25,42.5
Jun,40.25,-112.25,43.8
Jun,40.75,-112.25,42.95
Jun,41.25,-112.25,44.650000000000006
Jun,41.75,-112.25,47.5
Jun,42.25,-112.25,50.75
Jun,42.75,-112.25,53.05
Jun,43.25,-112.25,55.2
Jun,43.75,-112.25,56.65
Jun,44.25,-112.25,59.2
Jun,44.75,-112.25,63.9
Jun,45.25,-112.25,62.849999999999994
Jun,45.75,-112.25,64.15
Jun,46.25,-112.25,65.5
Jun,46.75,-112.25,64.5
Jun,47.25,-112.25,64.45
Jun,47.75,-112.25,62.9
Jun,48.25,-112.25,62.75
Jun,48.75,-112.25,60.75
Jun,49.25,-112.25,58.05
Mar,24.75,-112.25,44.75
Mar,25.25,-112.25,44.8
Mar,25.75,-112.25,46.0
Mar,26.25,-112.25,46.85
Mar,26.75,-112.25,47.0
Mar,27.25,-112.25,44.3
Mar,27.75,-112.25,42.75
Mar,28.75,-112.25,43.8
Mar,29.25,-112.25,44.3
Mar,29.75,-112.25,46.25
Mar,30.25,-112.25,45.45
Mar,30.75,-112.25,45.55
Mar,31.25,-112.25,45.45
Mar,31.75,-112.25,46.650000000000006
Mar,32.25,-112.25,45.5
Mar,32.75,-112.25,45.7
Mar,33.25,-112.25,47.349999999999994
Mar,33.75,-112.25,47.55
Mar,34.25,-112.25,49.05
Mar,34.75,-112.25,50.75
Mar,35.25,-112.25,53.6
Mar,35.75,-112.25,54.95
Mar,36.25,-112.25,56.15
Mar,36.75,-112.25,58.55
Mar,37.25,-112.25,60.8
Mar,37.75,-112.25,63.75
Mar,38.25,-112.25,65.9
Mar,38.75,-112.25,69.15
Mar,39.25,-112.25,71.30000000000001
Mar,39.75,-112.25,73.0
Mar,40.25,-112.25,75.35
Mar,40.75,-112.25,75.15
Mar,41.25,-112.25,76.25
Mar,41.75,-112.25,77.2
Mar,42.25,-112.25,78.44999999999999
Mar,42.75,-112.25,78.0
Mar,43.25,-112.25,77.9
Mar,43.75,-112.25,77.35
Mar,44.25,-112.25,78.05
Mar,44.75,-112.25,77.44999999999999
Mar,45.25,-112.25,77.15
Mar,45.75,-112.25,77.0
Mar,46.25,-112.25,76.55
Mar,46.75,-112.25,76.15
Mar,47.25,-112.25,74.9
Mar,47.75,-112.25,73.5
Mar,48.25,-112.25,71.55
Mar,48.75,-112.25,68.85
Mar,49.25,-112.25,66.25
May,24.75,-112.25,39.15
May,25.25,-112.25,38.099999999999994
May,25.75,-112.25,38.45
May,26.25,-112.25,32.95
May,26.75,-112.25,35.2
May,27.25,-112.25,33.0
May,27.75,-112.25,33.650000000000006
May,28.75,-112.25,35.150000000000006
May,29.25,-112.25,36.95
May,29.75,-112.25,35.849999999999994
May,30.25,-112.25,37.05
May,30.75,-112.25,36.25
May,31.25,-112.25,36.400000000000006
May,31.75,-112.25,34.0
May,32.25,-112.25,32.85
May,32.75,-112.25,32.95
May,33.25,-112.25,33.05
May,33.75,-112.25,33.15
May,34.25,-112.25,38.3
May,34.75,-112.25,39.55
May,35.25,-112.25,45.8
May,35.75,-112.25,46.6
May,36.25,-112.25,47.2
May,36.75,-112.25,48.849999999999994
May,37.25,-112.25,51.7
May,37.75,-112.25,54.0
May,38.25,-112.25,58.0
May,38.75,-112.25,59.2
May,39.25,-112.25,59.400000000000006
May,39.75,-112.25,62.0
May,40.25,-112.25,63.050000000000004
May,40.75,-112.25,64.1
May,41.25,-112.25,63.800000000000004
May,41.75,-112.25,65.0
May,42.25,-112.25,67.55
May,42.75,-112.25,67.55000000000001
May,43.25,-112.25,67.0
May,43.75,-112.25,68.05000000000001
May,44.25,-112.25,70.35
May,44.75,-112.25,71.7
May,45.25,-112.25,70.44999999999999
May,45.75,-112.25,70.75
May,46.25,-112.25,70.5
May,46.75,-112.25,70.44999999999999
May,47.25,-112.25,69.0
May,47.75,-112.25,67.4
May,48.25,-112.25,64.3
May,48.75,-112.25,62.0
May,49.25,-112.25,59.150000000000006
Nov,24.75,-112.25,43.650000000000006
Nov,25.25,-112.25,43.849999999999994
Nov,25.75,-112.25,42.7
Nov,26.25,-112.25,41.45
Nov,26.75,-112.25,41.55
Nov,27.25,-112.25,41.35
Nov,27.75,-112.25,40.650000000000006
Nov,28.75,-112.25,38.0
Nov,29.25,-112.25,37.8
Nov,29.75,-112.25,38.05
Nov,30.25,-112.25,37.7
Nov,30.75,-112.25,36.95
Nov,31.25,-112.25,37.45
Nov,31.75,-112.25,35.5
Nov,32.25,-112.25,35.05
Nov,32.75,-112.25,34.75
Nov,33.25,-112.25,35.95
Nov,33.75,-112.25,37.3
Nov,34.25,-112.25,40.05
Nov,34.75,-112.25,41.7
Nov,35.25,-112.25,44.1
Nov,35.75,-112.25,44.85
Nov,36.25,-112.25,45.35
Nov,36.75,-112.25,47.3
Nov,37.25,-112.25,49.55
Nov,37.75,-112.25,51.8
Nov,38.25,-112.25,53.85
Nov,38.75,-112.25,55.95
Nov,39.25,-112.25,56.55
Nov,39.75,-112.25,58.599999999999994
Nov,40.25,-112.25,60.65
Nov,40.75,-112.25,63.199999999999996
Nov,41.25,-112.25,64.9
Nov,41.75,-112.25,66.5
Nov,42.25,-112.25,68.1
Nov,42.75,-112.25,70.9
Nov,43.25,-112.25,72.8
Nov,43.75,-112.25,73.0
Nov,44.25,-112.25,73.15
Nov,44.75,-112.25,72.65
Nov,45.25,-112.25,74.1
Nov,45.75,-112.25,74.65
Nov,46.25,-112.25,75.9
Nov,46.75,-112.25,75.4
Nov,47.25,-112.25,76.25
Nov,47.75,-112.25,75.0
Nov,48.25,-112.25,73.65
Nov,48.75,-112.25,70.95
Nov,49.25,-112.25,69.5
Oct,24.75,-112.25,44.05
Oct,25.25,-112.25,43.150000000000006
Oct,25.75,-112.25,43.45
Oct,26.25,-112.25,37.4
Oct,26.75,-112.25,37.25
Oct,27.25,-112.25,35.0
Oct,27.75,-112.25,35.150000000000006
Oct,28.75,-112.25,36.25
Oct,29.25,-112.25,37.95
Oct,29.75,-112.25,39.1
Oct,30.25,-112.25,39.55
Oct,30.75,-112.25,38.0
Oct,31.25,-112.25,37.3
Oct,31.75,-112.25,35.5
Oct,32.25,-112.25,33.55
Oct,32.75,-112.25,33.2
Oct,33.25,-112.25,32.85
Oct,33.75,-112.25,32.8
Oct,34.25,-112.25,35.55
Oct,34.75,-112.25,37.05
Oct,35.25,-112.25,39.4
Oct,35.75,-112.25,38.7
Oct,36.25,-112.25,38.9
Oct,36.75,-112.25,39.35
Oct,37.25,-112.25,41.099999999999994
Oct,37.75,-112.25,42.0
Oct,38.25,-112.25,44.349999999999994
Oct,38.75,-112.25,45.45
Oct,39.25,-112.25,45.25
Oct,39.75,-112.25,46.2
Oct,40.25,-112.25,47.3
Oct,40.75,-112.25,48.7
Oct,41.25,-112.25,49.05
Oct,41.75,-112.25,51.8
Oct,42.25,-112.25,53.650000000000006
Oct,42.75,-112.25,55.900000000000006
Oct,43.25,-112.25,56.8
Oct,43.75,-112.25,59.650000000000006
Oct,44.25,-112.25,61.05
Oct,44.75,-112.25,62.85
Oct,45.25,-112.25,64.45
Oct,45.75,-112.25,66.5
Oct,46.25,-112.25,68.19999999999999
Oct,46.75,-112.25,68.44999999999999
Oct,47.25,-112.25,68.7
Oct,47.75,-112.25,68.55000000000001
Oct,48.25,-112.25,66.75
Oct,48.75,-112.25,63.55
Oct,49.25,-112.25,61.75
Sep,24.75,-112.25,49.55
Sep,25.25,-112.25,48.55
Sep,25.75,-112.25,47.6
Sep,26.25,-112.25,42.1
Sep,26.75,-112.25,42.9
Sep,27.25,-112.25,41.6
Sep,27.75,-112.25,40.5
Sep,28.75,-112.25,39.45
Sep,29.25,-112.25,40.8
Sep,29.75,-112.25,39.900000000000006
Sep,30.25,-112.25,38.25
Sep,30.75,-112.25,34.900000000000006
Sep,31.25,-112.25,34.2
Sep,31.75,-112.25,31.349999999999998
Sep,32.25,-112.25,28.6
Sep,32.75,-112.25,27.35
Sep,33.25,-112.25,27.299999999999997
Sep,33.75,-112.25,25.700000000000003
Sep,34.25,-112.25,28.3
Sep,34.75,-112.25,28.35
Sep,35.25,-112.25,31.9
Sep,35.75,-112.25,31.15
Sep,36.25,-112.25,28.85
Sep,36.75,-112.25,30.7
Sep,37.25,-112.25,31.75
Sep,37.75,-112.25,32.8
Sep,38.25,-112.25,33.8
Sep,38.75,-112.25,34.85
Sep,39.25,-112.25,33.4
Sep,39.75,-112.25,34.55
Sep,40.25,-112.25,35.7
Sep,40.75,-112.25,35.95
Sep,41.25,-112.25,36.5
Sep,41.75,-112.25,39.3
Sep,42.25,-112.25,41.4
Sep,42.75,-112.25,43.900000000000006
Sep,43.25,-112.25,45.75
Sep,43.75,-112.25,47.55
Sep,44.25,-112.25,50.45
Sep,44.75,-112.25,54.35
Sep,45.25,-112.25,55.0
Sep,45.75,-112.25,57.7
Sep,46.25,-112.25,60.0
Sep,46.75,-112.25,60.75
Sep,47.25,-112.25,62.75
Sep,47.75,-112.25,62.7
Sep,48.25,-112.25,62.9
Sep,48.75,-112.25,61.75
Sep,49.25,-112.25,61.55
Apr,24.75,-111.75,38.599999999999994
Apr,25.25,-111.75,38.7
Apr,25.75,-111.75,38.85
Apr,26.25,-111.75,35.0
Apr,26.75,-111.75,34.650000000000006
Apr,28.25,-111.75,36.3
Apr,28.75,-111.75,37.45
Apr,29.25,-111.75,38.85
Apr,29.75,-111.75,39.5
Apr,30.25,-111.75,40.0
Apr,30.75,-111.75,38.25
Apr,31.25,-111.75,37.0
Apr,31.75,-111.75,37.25
Apr,32.25,-111.75,35.099999999999994
Apr,32.75,-111.75,35.4
Apr,33.25,-111.75,37.0
Apr,33.75,-111.75,38.4
Apr,34.25,-111.75,41.3
Apr,34.75,-111.75,42.7
Apr,35.25,-111.75,47.5
Apr,35.75,-111.75,48.1
Apr,36.25,-111.75,47.45
Apr,36.75,-111.75,49.55
Apr,37.25,-111.75,51.599999999999994
Apr,37.75,-111.75,56.25
Apr,38.25,-111.75,58.8
Apr,38.75,-111.75,61.5
Apr,39.25,-111.75,61.7
Apr,39.75,-111.75,64.35
Apr,40.25,-111.75,65.7
Apr,40.75,-111.75,68.3
Apr,41.25,-111.75,70.0
Apr,41.75,-111.75,70.1
Apr,42.25,-111.75,71.6
Apr,42.75,-111.75,73.55000000000001
Apr,43.25,-111.75,73.7
Apr,43.75,-111.75,74.44999999999999
Apr,44.25,-111.75,75.80000000000001
Apr,44.75,-111.75,78.15
Apr,45.25,-111.75,78.44999999999999
Apr,45.75,-111.75,77.45
Apr,46.25,-111.75,78.05000000000001
Apr,46.75,-111.75,78.25
Apr,47.25,-111.75,77.15
Apr,47.75,-111.75,75.35
Apr,48.25,-111.75,72.2
Apr,48.75,-111.75,69.35
Apr,49.25,-111.75,66.2
Aug,24.75,-111.75,59.1
Aug,25.25,-111.75,59.25
Aug,25.75,-111.75,60.5
Aug,26.25,-111.75,56.2
Aug,26.75,-111.75,53.55
Aug,28.25,-111.75,44.8
Aug,28.75,-111.75,44.95
Aug,29.25,-111.75,45.15
Aug,29.75,-111.75,47.2
Aug,30.25,-111.75,46.95
Aug,30.75,-111.75,44.95
Aug,31.25,-111.75,44.400000000000006
Aug,31.75,-111.75,44.2
Aug,32.25,-111.75,40.6
Aug,32.75,-111.75,38.2
Aug,33.25,-111.75,36.85
Aug,33.75,-111.75,36.2
Aug,34.25,-111.75,37.7
Aug,34.75,-111.75,37.8
Aug,35.25,-111.75,42.45
Aug,35.75,-111.75,38.900000000000006
Aug,36.25,-111.75,36.55
Aug,36.75,-111.75,37.05
Aug,37.25,-111.75,36.65
Aug,37.75,-111.75,40.45
Aug,38.25,-111.75,41.25
Aug,38.75,-111.75,40.650000000000006
Aug,39.25,-111.75,37.6
Aug,39.75,-111.75,38.349999999999994
Aug,40.25,-111.75,35.55
Aug,40.75,-111.75,38.4
Aug,41.25,-111.75,39.099999999999994
Aug,41.75,-111.75,39.55
Aug,42.25,-111.75,41.650000000000006
Aug,42.75,-111.75,43.3
Aug,43.25,-111.75,44.6
Aug,43.75,-111.75,44.15
Aug,44.25,-111.75,46.650000000000006
Aug,44.75,-111.75,49.7
Aug,45.25,-111.75,46.85
Aug,45.75,-111.75,47.1
Aug,46.25,-111.75,47.7
Aug,46.75,-111.75,48.25
Aug,47.25,-111.75,48.95
Aug,47.75,-111.75,47.1
Aug,48.25,-111.75,46.65
Aug,48.75,-111.75,46.4
Aug,49.25,-111.75,44.55
Dec,24.75,-111.75,48.45
Dec,25.25,-111.75,48.599999999999994
Dec,25.75,-111.75,48.599999999999994
Dec,26.25,-111.75,48.599999999999994
Dec,26.75,-111.75,48.75
Dec,28.25,-111.75,48.8
Dec,28.75,-111.75,48.3
Dec,29.25,-111.75,47.8
Dec,29.75,-111.75,48.75
Dec,30.25,-111.75,49.9
Dec,30.75,-111.75,51.95
Dec,31.25,-111.75,52.150000000000006
Dec,31.75,-111.75,51.75
Dec,32.25,-111.75,51.150000000000006
Dec,32.75,-111.75,50.5
Dec,33.25,-111.75,49.849999999999994
Dec,33.75,-111.75,50.6
Dec,34.25,-111.75,50.45
Dec,34.75,-111.75,53.1
Dec,35.25,-111.75,53.3
Dec,35.75,-111.75,54.5
Dec,36.25,-111.75,55.35
Dec,36.75,-111.75,57.35
Dec,37.25,-111.75,58.05
Dec,37.75,-111.75,59.75
Dec,38.25,-111.75,62.6
Dec,38.75,-111.75,64.1
Dec,39.25,-111.75,67.94999999999999
Dec,39.75,-111.75,70.35
Dec,40.25,-111.75,73.8
Dec,40.75,-111.75,74.8
Dec,41.25,-111.75,75.9
Dec,41.75,-111.75,75.7
Dec,42.25,-111.75,76.69999999999999
Dec,42.75,-111.75,76.4
Dec,43.25,-111.75,75.8
Dec,43.75,-111.75,76.7
Dec,44.25,-111.75,76.45
Dec,44.75,-111.75,74.8
Dec,45.25,-111.75,76.0
Dec,45.75,-111.75,75.95
Dec,46.25,-111.75,75.9
Dec,46.75,-111.75,75.9
Dec,47.25,-111.75,75.94999999999999
Dec,47.75,-111.75,74.75
Dec,48.25,-111.75,73.4
Dec,48.75,-111.75,72.15
Dec,49.25,-111.75,70.9
Feb,24.75,-111.75,53.0
Feb,25.25,-111.75,53.25
Feb,25.75,-111.75,53.2
Feb,26.25,-111.75,54.55
Feb,26.75,-111.75,52.349999999999994
Feb,28.25,-111.75,47.849999999999994
Feb,28.75,-111.75,46.400000000000006
Feb,29.25,-111.75,47.5
Feb,29.75,-111.75,50.75
Feb,30.25,-111.75,52.9
Feb,30.75,-111.75,51.900000000000006
Feb,31.25,-111.75,52.8
Feb,31.75,-111.75,52.400000000000006
Feb,32.25,-111.75,53.3
Feb,32.75,-111.75,51.9
Feb,33.25,-111.75,53.0
Feb,33.75,-111.75,53.599999999999994
Feb,34.25,-111.75,54.9
Feb,34.75,-111.75,56.4
Feb,35.25,-111.75,57.75
Feb,35.75,-111.75,58.7
Feb,36.25,-111.75,60.65
Feb,36.75,-111.75,61.1
Feb,37.25,-111.75,61.8
Feb,37.75,-111.75,63.5
Feb,38.25,-111.75,65.5
Feb,38.75,-111.75,68.9
Feb,39.25,-111.75,70.75
Feb,39.75,-111.75,73.35
Feb,40.25,-111.75,75.5
Feb,40.75,-111.75,76.35
Feb,41.25,-111.75,76.25
Feb,41.75,-111.75,77.35
Feb,42.25,-111.75,77.0
Feb,42.75,-111.75,77.6
Feb,43.25,-111.75,78.4
Feb,43.75,-111.75,78.35
Feb,44.25,-111.75,77.95
Feb,44.75,-111.75,78.0
Feb,45.25,-111.75,77.95
Feb,45.75,-111.75,77.7
Feb,46.25,-111.75,77.85
Feb,46.75,-111.75,77.44999999999999
Feb,47.25,-111.75,75.85
Feb,47.75,-111.75,74.3
Feb,48.25,-111.75,71.85
Feb,48.75,-111.75,68.85
Feb,49.25,-111.75,65.80000000000001
Jan,24.75,-111.75,47.2
Jan,25.25,-111.75,47.2
Jan,25.75,-111.75,47.099999999999994
Jan,26.25,-111.75,48.7
Jan,26.75,-111.75,48.349999999999994
Jan,28.25,-111.75,44.25
Jan,28.75,-111.75,43.3
Jan,29.25,-111.75,42.45
Jan,29.75,-111.75,42.85
Jan,30.25,-111.75,42.75
Jan,30.75,-111.75,43.8
Jan,31.25,-111.75,43.75
Jan,31.75,-111.75,43.75
Jan,32.25,-111.75,43.75
Jan,32.75,-111.75,43.95
Jan,33.25,-111.75,44.150000000000006
Jan,33.75,-111.75,46.15
Jan,34.25,-111.75,46.8
Jan,34.75,-111.75,48.45
Jan,35.25,-111.75,50.05
Jan,35.75,-111.75,51.3
Jan,36.25,-111.75,52.6
Jan,36.75,-111.75,55.0
Jan,37.25,-111.75,56.1
Jan,37.75,-111.75,58.25
Jan,38.25,-111.75,59.7
Jan,38.75,-111.75,62.25
Jan,39.25,-111.75,65.95
Jan,39.75,-111.75,68.4
Jan,40.25,-111.75,71.95
Jan,40.75,-111.75,73.05000000000001
Jan,41.25,-111.75,74.6
Jan,41.75,-111.75,75.8
Jan,42.25,-111.75,75.75
Jan,42.75,-111.75,77.1
Jan,43.25,-111.75,76.8
Jan,43.75,-111.75,77.85
Jan,44.25,-111.75,77.75
Jan,44.75,-111.75,76.35
Jan,45.25,-111.75,78.05
Jan,45.75,-111.75,78.15
Jan,46.25,-111.75,77.05000000000001
Jan,46.75,-111.75,77.1
Jan,47.25,-111.75,77.35
Jan,47.75,-111.75,75.85
Jan,48.25,-111.75,74.44999999999999
Jan,48.75,-111.75,71.85
Jan,49.25,-111.75,70.35
Jul,24.75,-111.75,59.05
Jul,25.25,-111.75,57.849999999999994
Jul,25.75,-111.75,57.85
Jul,26.25,-111.75,56.5
Jul,26.75,-111.75,53.2
Jul,28.25,-111.75,49.05
Jul,28.75,-111.75,49.099999999999994
Jul,29.25,-111.75,51.35
Jul,29.75,-111.75,52.2
Jul,30.25,-111.75,53.849999999999994
Jul,30.75,-111.75,48.95
Jul,31.25,-111.75,48.75
Jul,31.75,-111.75,48.75
Jul,32.25,-111.75,46.45
Jul,32.75,-111.75,42.8
Jul,33.25,-111.75,41.5
Jul,33.75,-111.75,40.35
Jul,34.25,-111.75,41.45
Jul,34.75,-111.75,40.1
Jul,35.25,-111.75,44.95
Jul,35.75,-111.75,41.8
Jul,36.25,-111.75,38.75
Jul,36.75,-111.75,38.349999999999994
Jul,37.25,-111.75,38.3
Jul,37.75,-111.75,42.45
Jul,38.25,-111.75,43.650000000000006
Jul,38.75,-111.75,42.7
Jul,39.25,-111.75,40.5
Jul,39.75,-111.75,41.9
Jul,40.25,-111.75,39.45
Jul,40.75,-111.75,40.7
Jul,41.25,-111.75,41.05
Jul,41.75,-111.75,41.15
Jul,42.25,-111.75,41.5
Jul,42.75,-111.75,41.9
Jul,43.25,-111.75,42.95
Jul,43.75,-111.75,40.6
Jul,44.25,-111.75,42.85
Jul,44.75,-111.75,47.150000000000006
Jul,45.25,-111.75,42.6
Jul,45.75,-111.75,42.5
Jul,46.25,-111.75,42.5
Jul,46.75,-111.75,42.2
Jul,47.25,-111.75,41.05
Jul,47.75,-111.75,40.650000000000006
Jul,48.25,-111.75,40.65
Jul,48.75,-111.75,40.6
Jul,49.25,-111.75,40.6
Jun,24.75,-111.75,50.099999999999994
Jun,25.25,-111.75,48.900000000000006
Jun,25.75,-111.75,47.75
Jun,26.25,-111.75,46.1
Jun,26.75,-111.75,41.1
Jun,28.25,-111.75,33.0
Jun,28.75,-111.75,32.65
Jun,29.25,-111.75,33.6
Jun,29.75,-111.75,34.849999999999994
Jun,30.25,-111.75,33.95
Jun,30.75,-111.75,28.05
Jun,31.25,-111.75,27.7
Jun,31.75,-111.75,26.4
Jun,32.25,-111.75,22.85
Jun,32.75,-111.75,21.65
Jun,33.25,-111.75,21.65
Jun,33.75,-111.75,20.85
Jun,34.25,-111.75,24.700000000000003
Jun,34.75,-111.75,24.799999999999997
Jun,35.25,-111.75,32.05
Jun,35.75,-111.75,30.0
Jun,36.25,-111.75,29.200000000000003
Jun,36.75,-111.75,29.9
Jun,37.25,-111.75,32.1
Jun,37.75,-111.75,37.2
Jun,38.25,-111.75,40.75
Jun,38.75,-111.75,41.95
Jun,39.25,-111.75,39.599999999999994
Jun,39.75,-111.75,42.15
Jun,40.25,-111.75,42.25
Jun,40.75,-111.75,45.15
Jun,41.25,-111.75,48.349999999999994
Jun,41.75,-111.75,49.900000000000006
Jun,42.25,-111.75,51.85
Jun,42.75,-111.75,54.35
Jun,43.25,-111.75,55.8
Jun,43.75,-111.75,56.55
Jun,44.25,-111.75,60.3
Jun,44.75,-111.75,63.8
Jun,45.25,-111.75,62.35
Jun,45.75,-111.75,62.55
Jun,46.25,-111.75,64.1
Jun,46.75,-111.75,64.15
Jun,47.25,-111.75,63.050000000000004
Jun,47.75,-111.75,62.75
Jun,48.25,-111.75,61.3
Jun,48.75,-111.75,59.8
Jun,49.25,-111.75,58.1
Mar,24.75,-111.75,47.35
Mar,25.25,-111.75,47.400000000000006
Mar,25.75,-111.75,47.35
Mar,26.25,-111.75,48.650000000000006
Mar,26.75,-111.75,47.349999999999994
Mar,28.25,-111.75,43.1
Mar,28.75,-111.75,46.35
Mar,29.25,-111.75,47.25
Mar,29.75,-111.75,48.400000000000006
Mar,30.25,-111.75,47.9
Mar,30.75,-111.75,46.65
Mar,31.25,-111.75,46.6
Mar,31.75,-111.75,46.5
Mar,32.25,-111.75,46.55
Mar,32.75,-111.75,45.45
Mar,33.25,-111.75,46.9
Mar,33.75,-111.75,48.05
Mar,34.25,-111.75,49.8
Mar,34.75,-111.75,51.55
Mar,35.25,-111.75,54.599999999999994
Mar,35.75,-111.75,55.95
Mar,36.25,-111.75,57.1
Mar,36.75,-111.75,58.25
Mar,37.25,-111.75,60.55
Mar,37.75,-111.75,62.65
Mar,38.25,-111.75,64.75
Mar,38.75,-111.75,68.35
Mar,39.25,-111.75,70.5
Mar,39.75,-111.75,72.1
Mar,40.25,-111.75,73.25
Mar,40.75,-111.75,74.25
Mar,41.25,-111.75,75.7
Mar,41.75,-111.75,76.75
Mar,42.25,-111.75,76.5
Mar,42.75,-111.75,77.6
Mar,43.25,-111.75,78.4
Mar,43.75,-111.75,77.55
Mar,44.25,-111.75,78.25
Mar,44.75,-111.75,77.80000000000001
Mar,45.25,-111.75,77.6
Mar,45.75,-111.75,77.3
Mar,46.25,-111.75,77.05
Mar,46.75,-111.75,76.85
Mar,47.25,-111.75,75.30000000000001
Mar,47.75,-111.75,73.80000000000001
Mar,48.25,-111.75,70.9
Mar,48.75,-111.75,68.0
Mar,49.25,-111.75,66.6
May,24.75,-111.75,41.5
May,25.25,-111.75,40.35
May,25.75,-111.75,40.65
May,26.25,-111.75,33.45
May,26.75,-111.75,32.0
May,28.25,-111.75,33.4
May,28.75,-111.75,33.65
May,29.25,-111.75,35.85
May,29.75,-111.75,38.7
May,30.25,-111.75,38.1
May,30.75,-111.75,37.400000000000006
May,31.25,-111.75,37.55
May,31.75,-111.75,36.3
May,32.25,-111.75,33.85
May,32.75,-111.75,32.8
May,33.25,-111.75,33.0
May,33.75,-111.75,35.45
May,34.25,-111.75,39.35
May,34.75,-111.75,40.8
