GEOID10,dni
71336,5.173714400000001
71339,5.088
71340,5.1408
71341,5.16
71342,5.042181818181818
71343,5.120533333333331
71346,5.076
71350,5.112
71351,5.0668235294117645
71353,5.0496
71354,5.1552
71355,5.117538461538462
71356,5.112
71357,5.1515294588235285
71358,5.022
71360,5.004
71362,5.0280000000000005
71366,5.1840000533333335
71367,4.9748572
71368,5.142857142857143
71369,5.080000000000001
71371,5.025
71373,5.103157915789474
71375,5.184000061538461
71378,5.2020001
71401,5.0520000000000005
71403,4.933714342857143
71404,4.997999999999999
71405,4.992
71406,5.064
71409,5.029333377777778
71411,5.046857142857143
71416,4.998857142857142
71417,5.0252307692307685
71418,5.100444444444444
71419,5.0378181818181815
71422,5.005999999999999
71423,5.001600019999999
71424,4.9560001
71425,5.088
71426,4.968
71427,4.9320001
71429,4.972800060000002
71430,4.9152000000000005
71432,4.984
71433,4.945714385714285
71435,5.0512
71438,4.948000099999999
71439,4.968
71441,5.0448
71446,4.933200049999999
71447,4.954285799999999
71449,5.043692307692307
71450,5.008
71452,5.064
71454,5.01
71455,4.91700005
71456,5.04
71457,5.026285723809525
71459,4.896
71462,5.112
71463,4.922823564705883
71465,5.0342857142857165
71466,4.968
71467,4.993714285714285
71468,4.931200066666666
71469,4.986000030000001
71472,4.968
71473,5.0328
71474,4.9440002
71479,5.021333333333333
71480,4.992
71483,5.008
71485,5.013333355555556
71486,5.04
71601,5.0760000000000005
71602,5.024
71603,5.017846153846154
71630,5.1
71631,5.021333333333334
71635,5.047578947368422
71638,5.124521739130434
71639,5.138666666666666
71640,5.174769353846154
71642,5.024
71643,5.112
71644,5.148
71646,5.052000000000001
71647,5.038666666666668
71651,5.048
71652,4.996
71653,5.153280047999999
71654,5.184
71655,5.0448
71658,5.1460000333333324
71660,5.018999999999999
71661,5.15520004
71662,5.184
71663,5.102399999999999
71665,5.004000000000002
71667,5.04208695652174
71670,5.15700005
71671,5.014285714285713
71674,5.150117694117647
71675,5.024571428571428
71676,5.142857142857144
71677,5.207999999999999
71701,5.014857142857145
71720,5.0094545454545445
71722,5.016
71724,5.016
71725,4.99
71726,5.010857142857142
71730,5.032864864864863
71740,5.062399999999999
71742,5.017600000000001
71743,4.975304356521741
71744,5.010181818181818
71747,5.026285714285714
71749,5.0368
71751,5.004
71752,5.0496
71753,5.043555555555558
71758,5.044
71762,5.022
71763,4.983157894736844
71764,5.041999999999999
71765,5.020235294117647
71766,5.012571428571428
71770,5.043428571428572
71801,5.0352
71820,4.98
71822,5.046857142857142
71825,4.992
71826,5.104
71827,5.04
71832,4.9695000625
71833,4.888000013333333
71834,5.096571457142857
71835,5.025599999999999
71836,5.029714285714285
71837,5.091692307692308
71838,5.026285714285714
71839,5.112
71841,4.92000005
71842,4.9824
71845,5.0445
71846,4.954105273684212
71847,4.992
71851,5.06
71852,4.998260886956524
71853,5.104
71854,5.085999999999999
71855,5.01
71857,4.993846176923079
71858,5.037600000000001
71859,5.088
71860,5.037333333333333
71861,5.052
71862,5.0280000000000005
71866,5.008
71901,4.925333377777779
71909,4.923428657142857
71913,4.91840004
71921,4.906500025000001
71923,4.956000040000001
71929,4.920000057142857
71933,4.90560004
71935,4.884
71937,4.93800015
71940,4.930285742857143
71941,4.930285771428571
71943,4.906285714285715
71944,4.9320001
71945,4.881600000000001
71949,4.923000050000001
71950,4.920000000000001
71952,4.824
71953,4.940129100000001
71956,4.92
71957,4.927200119999999
71958,4.939200080000001
71959,4.8768
71960,4.945500050000001
71961,4.940571428571428
71962,4.939200106666667
71964,4.936000133333333
71965,4.908
71968,4.9253334
71970,4.938000075
71971,4.866
71972,4.920000099999999
71973,4.9152000000000005
72001,4.9440002
72002,4.96320008
72003,5.090666666666667
72004,5.101333333333333
72005,5.016
72006,4.996235305882354
72007,4.9800001
72010,4.9568000266666665
72011,4.97700005
72012,4.981714342857143
72013,4.98
72015,4.9590000750000005
72016,4.932000009999999
72017,5.0256
72019,4.944000053333334
72020,4.998857142857143
72021,5.067692307692307
72023,4.978909145454544
72024,5.045454545454548
72025,4.916000033333334
72026,5.016
72027,4.974000074999999
72029,5.054399999999999
72030,4.932000066666666
72031,4.992000033333336
72032,4.963636363636364
72034,4.9680000500000006
72036,5.0378181818181815
72038,5.112
72039,4.97400005
72040,5.020363636363635
72041,5.032
72042,5.089411764705881
72044,4.996
72045,4.952000133333333
72046,5.075294129411764
72047,4.96800004
72048,5.02
72051,5.016
72055,5.152
72057,4.9898181818181815
72058,4.974000033333334
72060,5.005333333333334
72063,4.960000066666667
72064,5.044363636363636
72065,5.01
72067,4.908
72069,5.061714285714286
72070,4.96320004
72072,5.088
72073,5.062
72074,5.048
72076,4.9560001
72079,5.016
72080,4.975200059999999
72081,4.961142971428571
72083,5.064
72084,4.9740000250000005
72086,5.033142857142857
72087,4.935000075
72088,4.8480001
72101,5.007600010000002
72102,4.960000133333334
72103,5.016
72104,4.941000058333334
72106,4.9740001
72108,5.16
72110,5.033454563636363
72111,4.996
72112,5.0190000125
72113,4.928000066666667
72114,4.9440002
72117,5.0208
72118,4.968000099999999
72120,4.960000066666667
72121,4.914000049999999
72122,4.95
72125,4.936000066666667
72126,4.928000066666667
72127,5.022857142857142
72128,4.9440002
72129,4.96320004
72130,4.992
72131,5.001
72132,4.968000099999999
72134,5.016
72135,4.908000124999999
72136,4.976
72137,5.0
72140,5.016
72141,4.94880004
72142,5.077090909090909
72143,4.963826130434784
72150,4.989333348148149
72152,5.088
72153,4.968000114285713
72156,5.004
72157,4.9560001
72160,5.092499999999999
72166,5.096727272727273
72167,4.968
72168,5.124
72169,5.04
72170,5.136
72173,4.978285714285714
72175,5.07
72176,5.016
72205,4.992
72206,5.024000016666666
72209,4.936000133333333
72210,4.950000149999999
72211,4.968
72212,4.968
72223,4.95360004
72301,4.912000133333333
72315,4.964800026666667
72320,5.050666666666666
72322,4.968
72324,4.998857199999999
72326,4.944000066666667
72327,4.9920000571428575
72328,5.167999999999999
72329,4.632
72330,5.01
72331,5.0
72333,5.106
72335,5.008800019999999
72338,4.9440002
72341,4.9560001
72342,5.115
72346,4.992
72347,5.016
72348,5.014588247058823
72350,4.9640001
72353,5.136
72354,4.98240004
72355,5.072000016666667
72358,4.924000033333334
72360,5.049000016666665
72364,4.9640001
72365,5.0
72366,5.074666666666667
72367,5.1000000000000005
72368,5.072
72370,4.9520001
72372,5.019428571428571
72373,5.015999999999999
72374,5.04
72376,4.988571428571428
72379,5.160000057142858
72384,4.908
72386,4.985142885714285
72389,5.094
72390,5.1024
72392,5.052
72394,4.998857142857142
72395,4.976000066666667
72396,5.0026666888888895
72401,5.000727290909091
72404,5.0112000000000005
72410,5.043428571428572
72411,4.984
72412,4.95840004
72413,4.992
72414,5.04
72415,5.008
72416,4.968000066666667
72417,4.968
72419,5.016
72421,5.064
72422,4.972235305882354
72425,5.01000005
72427,5.052
72428,4.992
72429,5.016
72430,4.944
72432,4.978285742857143
72433,5.04
72434,4.9614546
72435,5.045999999999999
72436,4.968
72437,4.9590000000000005
72438,4.968
72442,4.970181836363636
72443,4.991999999999999
72444,4.99920004
72447,5.0280000000000005
72450,4.9767273
72454,4.958400039999999
72455,4.9855385076923096
72456,4.926857171428571
72459,5.002285714285714
72460,4.972000066666667
72461,4.979076938461538
72466,4.983272763636363
72469,4.994400000000001
72470,5.015999999999999
72471,5.057142857142857
72472,4.9605000375
72473,5.033142857142857
72476,5.037333333333335
72478,4.964571457142857
72479,4.979200013333332
72482,4.972000033333334
72501,4.970526347368423
72512,4.9920001
72513,4.986666666666666
72517,4.992
72519,4.95360004
72520,5.008
72521,4.976000022222222
72523,4.98
72524,4.98
72527,4.92
72529,5.064
72530,4.9698461692307685
72531,5.002285714285714
72532,4.981333377777777
72533,5.0120000000000005
72534,4.958400039999999
72536,4.992
72537,4.920000000000001
72538,4.992
72539,4.992
72540,5.016
72542,4.980923107692306
72543,4.9508572
72544,4.896
72550,4.957714314285715
72554,4.975500037500002
72556,4.966153892307692
72560,5.00000001904762
72561,5.016
72562,4.977600079999999
72564,4.992
72565,5.0
72566,4.964
72567,4.968000099999999
72568,5.005714285714285
72569,4.96200005
72572,5.088
72573,4.992
72576,5.008799999999999
72577,5.032
72578,4.992
72579,5.004
72581,4.9440002
72583,5.0106666666666655
72584,5.008
72585,4.968000066666666
72587,5.0280000000000005
72601,5.064827586206896
72611,5.0760000000000005
72616,5.052000000000001
72617,5.04
72619,4.968
72623,4.944
72624,5.108
72628,5.056000016666666
72629,5.032
72631,5.026285742857143
72632,5.0680000000000005
72633,5.050666666666666
72634,4.984000022222222
72635,5.0
72638,5.075368421052631
72639,5.046
72640,4.992
72641,5.062000000000001
72644,4.989
72645,5.038399999999999
72648,4.992
72650,5.049
72651,5.04
72653,5.01035297647059
72655,5.0520000000000005
72658,4.977600020000001
72660,5.058
72661,4.9560001
72662,5.0365714285714285
72663,5.04
72666,5.064
72668,5.024
72675,5.022
72679,5.064
72680,5.022
72682,5.0760000000000005
72683,5.016
72685,5.016000000000001
72686,5.0760000000000005
72687,5.018181818181819
72701,5.096727272727272
72703,5.052
72704,5.082
72712,5.115000000000001
72714,5.12
72715,5.112
72717,5.0760000000000005
72721,5.064
72722,5.142
72727,5.083999999999999
72729,5.1
72730,5.047999999999999
72732,5.050285714285715
72734,5.1168
72736,5.088
72738,5.088
72740,5.083999999999998
72742,5.112000000000001
72744,5.1096
72745,5.1
72747,5.088
72751,5.088
72752,5.064
72753,5.094857142857143
72756,5.072571428571429
72758,5.024
72760,5.052
72761,5.052
72762,5.082000000000001
72764,5.0680000000000005
72768,5.096
72769,5.08
72773,5.072
72774,5.114181818181819
72776,5.104
72802,4.98720002
72821,5.016
72823,4.992000033333333
72824,4.986666711111111
72827,4.896
72828,4.9440002
72830,4.97760004
72833,4.960615415384615
72834,4.938000049999999
72835,4.977600000000001
72837,4.969142885714287
72838,4.992
72839,4.972800026666667
72840,5.0280000000000005
72841,4.934400119999999
72842,4.9704
72843,4.966666700000001
72845,4.84
72846,4.962666688888889
72847,4.968
72851,5.0
72852,5.016
72853,4.92
72854,5.002000033333332
72855,5.031529447058823
72856,5.069538461538461
72857,4.959158000000001
72858,5.016
72860,4.950000149999999
72863,4.938000049999999
72865,4.960000066666667
72901,5.112
72903,5.088
72904,5.064
72908,5.064
72916,5.052
72921,5.070857142857143
72926,4.944000066666667
72927,5.022967754838708
72930,5.052
72932,5.04
72933,5.064
72934,5.0592
72935,5.04
72936,5.0760000000000005
72937,5.0680000000000005
72938,5.054399999999999
72940,5.088
72941,4.992000099999999
72943,5.000000022222221
72944,5.0440000000000005
72946,5.046545454545454
72947,4.990000049999999
72948,5.004
72949,5.036160008
72950,4.941818254545455
72951,4.992
72952,5.034
72955,4.992
72956,5.026285742857143
72958,4.961000075000002
72959,5.10857142857143
73002,5.7024
73003,5.6400003
73004,5.719999866666668
73005,5.807999883333334
73006,5.867999912499999
73007,5.568
73009,5.8019997
73010,5.691692407692309
73011,5.706
73012,5.643428800000001
73014,5.7959998666666666
73015,5.930666622222222
73016,5.691428614285714
73017,5.78879992
73018,5.725714200000001
73020,5.5680000000000005
73021,5.9588570857142855
73024,5.922000000000001
73026,5.497846153846154
73027,5.544000033333332
73028,5.638000174999999
73029,5.82
73030,5.4858948000000005
73034,5.5680000000000005
73036,5.723076784615386
73038,5.858999975000001
73040,5.865142723809522
73041,6.001714285714286
73042,5.794285657142857
73044,5.584363681818181
73045,5.536000049999999
73047,5.825454418181818
73048,5.931199946666666
73049,5.58
73051,5.565333366666667
73052,5.671384784615384
73053,5.879999866666668
73054,5.511000074999998
73055,5.759039800000002
73056,5.625600110000001
73057,5.600000083333334
73058,5.5360000000000005
73059,5.773333133333335
73061,5.48880003
73062,5.969142857142857
73063,5.589333366666667
73064,5.7
73065,5.66880022
73067,5.739428392857144
73068,5.555999999999999
73069,5.616000000000001
73071,5.592000000000001
73072,5.640000120000001
73073,5.60160014
73074,5.568
73075,5.521500037499998
73077,5.57052634736842
73078,5.715999933333333
73079,5.75519976
73080,5.62800015
73082,5.767999733333334
73086,5.44480006
73089,5.702400000000002
73090,5.7263998
73092,5.7359996
73093,5.64600015
73095,5.583
73096,5.992
73098,5.49360027
73099,5.699999980000001
73105,5.6400003
73108,5.7359996
73112,5.688
73114,5.544
73119,5.7599998
73120,5.4
73121,5.616000000000001
73127,5.7359996
73129,5.672000333333333
73130,5.592000000000001
73135,5.616000000000001
73141,5.6400003
73142,5.712000000000001
73150,5.592000000000001
73151,5.544
73159,5.712000000000001
73160,5.625600180000001
73162,5.712000000000001
73165,5.447999928571428
73173,5.688
73179,5.66400015
73401,5.470400053333335
73430,5.588571471428572
73432,5.327999959999999
73433,5.587636436363635
73434,5.613000100000001
73437,5.568
73438,5.571428571428571
73439,5.2949999375
73442,5.65440042
73443,5.523428614285714
73444,5.58
73446,5.362285735714287
73447,5.36159992
73448,5.476363745454545
73449,5.351999933333334
73450,5.362285700000001
73453,5.514000074999999
73456,5.626285914285713
73458,5.525333399999999
73459,5.454000225
73460,5.343157873684212
73461,5.283000062499999
73463,5.5846154307692295
73481,5.5920000000000005
73487,5.592000000000001
73491,5.64000025
73501,5.818285685714286
73503,5.849142714285714
73505,5.8799996
73507,5.886260773913042
73521,6.118285771428573
73526,6.1320001333333325
73527,5.924
73528,5.954666666666666
73529,5.754545336363638
73530,6.096000092307692
73531,5.9664
73532,6.1600002
73533,5.73155554074074
73537,6.190000266666665
73538,5.78999985
73539,6.125333511111112
73540,5.895999866666666
73541,5.8079999
73542,6.038400024000001
73543,5.831999799999999
73544,6.224000133333332
73546,6.002666666666666
73547,6.1458463384615385
73548,5.772
73549,6.099999999999999
73550,6.264000093749999
73551,6.036
73552,5.972571428571429
73553,5.976
73554,6.176372209302329
73555,6.0
73556,6.1920004
73559,6.000000057142858
73560,6.140000133333333
73562,5.9013333333333335
73564,6.022736842105263
73565,5.735999842857145
73566,6.010909090909092
73568,5.79839992
73569,5.6940002625
73570,6.117600080000001
73571,6.270545545454544
73572,5.844705835294118
73573,5.7383998850000015
73601,5.988
73620,6.021333333333334
73622,6.0144
73625,6.0535385538461535
73626,6.14100015
73627,6.174857285714286
73628,6.2347500875
73632,5.958545418181819
73638,6.244363818181816
73639,5.995636363636365
73641,6.120000133333334
73642,6.267000174999999
73644,6.179077107692308
73645,6.275368457894736
73646,5.924571428571428
73647,6.05400005
73650,6.132000171428572
73651,6.038666666666668
73654,6.140903329032261
73655,6.097846215384616
73658,5.971999933333334
73659,5.955692246153847
73660,6.309818145454545
73661,6.066000000000001
73662,6.222967870967742
73663,5.994666666666666
73664,6.069818218181819
73666,6.356571228571428
73667,6.016421052631579
73669,5.975999999999999
73673,6.19680014
73701,5.6618185
73703,5.733999866666667
73716,5.88959988
73717,5.926499924999999
73718,5.7839999
73719,5.7719999
73720,5.6832002
73722,5.782153646153848
73724,5.941999933333334
73726,5.867999866666668
73727,5.76599985
73728,5.806285600000002
73729,5.8719998
73730,5.616000060000002
73731,5.8799998
73733,5.634000200000001
73734,5.704799970000001
73735,5.7239999
73736,5.644000316666666
73737,5.911304278260869
73738,5.610000000000001
73739,5.787999833333333
73741,5.831999866666667
73742,5.707500000000001
73743,5.7359996
73744,5.805333222222223
73747,5.767999866666667
73749,5.715999983333333
73750,5.707999933333334
73753,5.7119998
73754,5.77799995
73755,5.8662856
73756,5.7539999
73757,5.6520004
73758,5.723999966666667
73759,5.63555577037037
73760,5.79359984
73761,5.697599940000001
73762,5.729333233333334
73763,5.821333177777778
73764,5.769599640000001
73766,5.657600046666668
73768,5.7983999200000005
73771,5.715199946666668
73772,5.892705764705882
73773,5.709600010000001
73801,6.137077038461542
73832,6.20475019375
73834,6.092571548571431
73835,6.064000044444445
73838,5.976
73840,6.190736989473684
73841,6.108
73842,6.029599983333333
73843,6.236000158333333
73844,6.223714514285713
73848,6.228734755102042
73851,6.200000233333334
73852,6.044903225806452
73853,6.080000033333334
73855,6.144000133333333
73857,6.1200004
73858,6.248000166666665
73859,6.129882470588235
73860,5.962399986666666
73901,6.468
73931,6.420799806666667
73932,6.321411715686277
73933,6.802378547297289
73937,6.8674287071428575
73938,6.285000099999999
73939,6.600923069230769
73942,6.519272604545455
73944,6.453473542105264
73945,6.502285607142857
73946,6.766153907692308
73947,6.7084801
73949,6.6625116953488375
73950,6.391999809523808
73951,6.474
74002,5.335384523076924
74003,5.288000033333333
74006,5.24400021
74008,5.19839997
74010,5.349428510714287
74012,5.207999999999999
74014,5.212800199999999
74015,5.220000199999999
74016,5.1528
74017,5.19150005
74019,5.181
74020,5.313599900000001
74021,5.244000025
74022,5.270399960000001
74023,5.427428592857145
74027,5.187428685714286
74028,5.381333411111111
74029,5.2500001
74030,5.40000005
74032,5.4640001
74033,5.256
74035,5.372210568421053
74036,5.19300005
74037,5.256
74038,5.382857142857142
74039,5.29999985
74041,5.303999999999999
74042,5.212800240000001
74044,5.355428457142858
74045,5.432000100000001
74047,5.244000066666667
74048,5.192000027777778
74051,5.27999985
74052,5.376
74053,5.207999999999999
74054,5.31
74055,5.19
74056,5.3591578719298205
74058,5.427130426086959
74059,5.482666733333334
74061,5.250000099999999
74062,5.472
74063,5.293333166666667
74066,5.3375999300000005
74070,5.276999925000001
74071,5.303999999999999
74072,5.200000066666666
74073,5.256000050000001
74074,5.496000090000001
74075,5.4960001
74079,5.390999968750001
74080,5.1540000500000005
74081,5.388
74083,5.2709998125
74084,5.3699999
74085,5.41440008
74105,5.207999999999999
74106,5.2799997
74107,5.231999925
74112,5.2799997
74115,5.220000000000001
74116,5.192
74117,5.184
74126,5.2680002
74127,5.256
74128,5.2320004
74130,5.256
74134,5.231999999999999
74136,5.303999999999999
74137,5.2799997
74145,5.2799997
74146,5.207999999999999
74301,5.1439999999999975
74330,5.077714285714285
74331,5.024000016666666
74332,5.1000000000000005
74333,5.131200000000001
74337,5.136
74338,5.118545454545456
74339,5.064
74342,5.133
74343,5.046
74344,5.0688
74346,5.116799999999998
74347,5.112
74350,5.016
74352,5.1232
74354,5.0712
74359,5.088
74360,5.088
74361,5.088000020000001
74363,5.1000000000000005
74364,5.148000000000001
74365,5.124
74366,5.112
74369,5.142260869565216
74370,5.082857142857143
74401,5.170285714285714
74403,5.126400000000001
74421,5.290666633333333
74422,5.236000066666667
74423,5.107200000000001
74425,4.896
74426,5.094666699999999
74427,5.09400005
74428,5.208000066666667
74429,5.2440000125
74430,5.207999999999999
74432,5.099478295652173
74434,5.117333333333333
74435,5.05440004
74436,5.220000035714285
74437,5.201454604545455
74438,5.256
74441,5.114400000000001
74442,5.192000133333333
74445,5.2380001
74447,5.256000080000001
74450,5.16
74451,5.052
74452,5.136
74454,5.202000099999999
74455,5.170909090909091
74457,5.0760000000000005
74462,5.1305454545454525
74464,5.102399999999999
74467,5.108000016666666
74469,5.107200000000001
74470,5.088
74471,5.0760000000000005
74501,5.169762740677969
74523,5.086499999999999
74525,5.185846207692307
74528,5.16
74530,5.311999999999999
74531,5.26199995
74533,5.2500001
74534,5.267999850000001
74536,5.028923084615386
74538,5.265103506896553
74540,5.0784
74543,5.0138181818181815
74547,5.1552
74549,4.92
74552,5.1
74553,5.2080001
74555,5.1456
74557,5.0520000000000005
74558,4.94400005
74560,5.1495
74561,5.165333333333333
74562,4.99866668888889
74563,5.062285714285713
74565,5.207999999999999
74567,4.968
74569,5.137411764705882
74570,5.252800080000002
74571,5.002560008000002
74572,5.29199985
74574,5.027076938461538
74576,5.2440002
74577,4.872
74578,5.1162352941176445
74601,5.490000149999999
74604,5.481230907692307
74630,5.5752
74631,5.532000029999999
74632,5.5680000000000005
74633,5.4570001125
74636,5.605333333333334
74637,5.430857185714286
74640,5.611200120000001
74641,5.3519998
74643,5.577
74644,5.486400120000001
74646,5.5840000000000005
74647,5.498482810344828
74650,5.424000025000001
74651,5.498000049999999
74652,5.485440144000002
74653,5.529599999999998
74701,5.327999909090909
74722,4.92
74723,5.245333377777778
74724,4.88
74726,5.29199983
74727,5.198117635294118
74728,4.946666711111112
74729,5.315999999999999
74730,5.362285657142857
74733,5.319999800000001
74734,4.96080002
74735,5.032
74736,5.0928
74738,5.172000000000001
74740,5.051519999999999
74741,5.331999916666667
74743,5.134956565217391
74745,5.04
74748,5.3760001
74754,4.992
74756,4.984
74759,5.162666666666667
74760,5.0280000000000005
74764,5.066666666666666
74766,4.959272745454545
74801,5.496000049999999
74804,5.4984000900000005
74820,5.394000016666667
74824,5.472000075
74825,5.294399966666666
74826,5.466000000000001
74827,5.256000033333334
74829,5.382000000000001
74830,5.376
74831,5.51200015
74832,5.49600015
74833,5.370000000000001
74834,5.459294241176471
74836,5.424000299999999
74837,5.376
74839,5.231999966666667
74840,5.4320002
74842,5.327999999999999
74843,5.412000075000001
74845,5.245714257142858
74848,5.310315694736842
74849,5.404000024999999
74850,5.226000025
74851,5.5248000600000005
74852,5.4720001125
74854,5.40479996
74855,5.46960012
74856,5.387999999999999
74857,5.520000075
74859,5.336727200000002
74860,5.384000011111112
74864,5.44560018
74865,5.470285907142858
74867,5.335999966666666
74868,5.392421052631581
74869,5.424000179999999
74871,5.313230723076923
74872,5.490461630769231
74873,5.4746667
74875,5.4685714714285725
74878,5.520000120000001
74880,5.287999977777778
74881,5.498000099999999
74883,5.27519992
74884,5.371999966666667
74901,5.088
74902,5.052
74930,5.0688
74931,5.088
74932,5.0920000000000005
74935,5.064
74936,5.112
74937,4.981200060000001
74939,4.936000088888888
74940,5.035200000000001
74941,4.97100005
74943,5.0760000000000005
74944,5.073600000000001
74945,5.112
74948,5.0508
74949,4.9080001
74951,5.064
74953,5.072
74954,5.088
74955,5.072399999999999
74956,5.033142857142857
74957,4.878857157142858
74959,5.023199999999999
74960,5.100521739130433
74962,5.078117658823529
74963,4.9056
74964,5.1000000000000005
74965,5.086000000000001
74966,5.034352941176471
75002,5.23199985
75006,5.4960003
75009,5.42880012
75010,5.52
75013,5.4400002
75019,5.4
75020,5.390400059999999
75021,5.34239996
75022,5.484
75023,5.472
75024,5.52
75025,5.4960003
75028,5.496
75032,5.30399994
75034,5.454857142857143
75035,5.424000299999999
75038,5.448
75040,5.424000299999999
75043,5.3519998
75044,5.376
75048,5.4
75050,5.375999933333333
75051,5.424
75052,5.36160002
75054,5.16
75056,5.392
75058,5.4320002
75062,5.3519998
75063,5.376
75065,5.4
75067,5.4960003
75068,5.436
75069,5.335999833333333
75071,5.4280000500000005
75074,5.448
75076,5.376
75078,5.47200015
75080,5.448
75081,5.448
75087,5.223999999999999
75089,5.376
75090,5.4120001
75092,5.416800149999999
75093,5.4800002
75094,5.424000299999999
75098,5.38800005
75102,5.324999974999999
75103,5.24700000625
75104,5.47200015
75105,5.256
75109,5.198000066666666
75110,5.304000057142857
75114,5.2239999
75115,5.4
75116,5.424
75117,5.207999999999999
75119,5.290153853846154
75124,5.2380000125
75125,5.2895999
75126,5.2799998200000005
75127,5.207999999999999
75132,5.2799997
75134,5.3399999
75135,5.2640000166666665
75140,5.221091018181818
75141,5.303999999999999
75142,5.259428535714286
75143,5.177142850000001
75144,5.211999955555556
75146,5.352
75147,5.275999866666667
75148,5.204000133333333
75150,5.327999999999999
75152,5.34719992
75153,5.335999833333333
75154,5.383999933333333
75155,5.28000002
75156,5.159999925
75158,5.271999800000001
75159,5.2140002
75160,5.24880005
75161,5.2407273181818175
75163,5.256
75165,5.3934546090909095
75167,5.430000112499999
75169,5.223272754545456
75172,5.3399999
75173,5.291999925
75181,5.256
75182,5.303999999999999
75189,5.274666533333333
75203,5.303999999999999
75208,5.327999999999999
75210,5.303999999999999
75211,5.3679999333333335
75214,5.424000299999999
75215,5.2799997
75217,5.29199985
75218,5.4960003
75219,5.448
75226,5.303999999999999
75227,5.327999999999999
75228,5.472
75229,5.3519998
75235,5.327999999999999
75236,5.303999999999999
75241,5.3039999333333325
75248,5.424000299999999
75253,5.2799999
75401,5.25599995
75402,5.242285785714286
75407,5.303999999999999
75409,5.372571371428571
75410,5.16
75411,5.1552
75412,5.0752
75414,5.380800020000001
75415,5.256
75416,5.154000000000001
75417,5.1328
75418,5.298947273684211
75420,5.248000133333334
75421,5.23200008
75422,5.2500001
75423,5.291999925
75424,5.36
75426,5.097428571428571
75428,5.2320002
75431,5.220000199999999
75432,5.2170001500000005
75433,5.234666755555556
75435,5.148
75436,5.12
75437,5.212800079999999
75438,5.256000033333334
75440,5.2200002
75442,5.334857114285714
75446,5.238400146666667
75447,5.27999985
75448,5.195999999999999
75449,5.260799960000001
75450,5.167999999999999
75451,5.208000266666667
75452,5.32199995
75453,5.2399999
75454,5.3639999
75455,5.132999999999998
75457,5.189538492307692
75459,5.428800239999999
75460,5.1780001
75462,5.181600019999999
75468,5.16
75470,5.256
75471,5.225143028571429
75472,5.212000133333333
75473,5.172000000000001
75474,5.186181872727273
75476,5.3087999
75477,5.232000133333333
75478,5.1840001
75479,5.35799995
75480,5.172
75481,5.150399999999999
75482,5.217103586206897
75486,5.2080001777777785
75487,5.126400000000001
75488,5.220923176923076
75490,5.3519998
75491,5.373333288888889
75492,5.256
75493,5.184
75494,5.187789515789473
75495,5.400000075
75496,5.271999877777778
75497,5.193000012500001
75501,5.093333333333333
75503,5.0920000000000005
75550,5.1024
75551,5.072999999999999
75554,5.122909090909091
75555,5.077714285714285
75556,5.088
75558,5.142
75559,5.098559999999998
75560,5.115428571428572
75561,5.088
75562,5.07
75563,5.0805
75566,5.094
75567,5.050285714285714
75568,5.119384615384617
75570,5.09018181818182
75571,5.14
75572,5.035200000000001
75574,5.093538461538462
75601,5.112
75602,5.096
75603,5.136
75604,5.1024
75605,5.127999999999999
75630,5.094857142857143
75631,5.0688
75633,5.05824
75638,5.1312
75639,5.0496
75640,5.135999999999999
75641,5.136
75643,5.035200000000001
75644,5.158000000000001
75645,5.147076923076924
75647,5.133600000000001
75650,5.097600000000001
75651,5.1000000000000005
75652,5.108000000000001
75654,5.084
75656,5.12
75657,5.067428571428571
75661,5.049
75662,5.115428571428572
75667,5.0496
75668,5.112
75669,5.106
75670,5.082
75672,5.074666666666665
75681,5.037333333333333
75683,5.112
75684,5.1168000000000005
75686,5.132400019999999
75691,5.1428572
75692,5.070857142857143
75693,5.136
75702,5.16
75703,5.172000000000001
75704,5.166
75705,5.184
75706,5.16
75707,5.1840001
75708,5.136
75709,5.184
75750,5.166
75751,5.180571457142856
75752,5.208000066666666
75754,5.2110001
75755,5.151272727272727
75756,5.2320002
75757,5.128
75758,5.124000099999999
75760,5.06
75762,5.112
75763,5.184000044444444
75764,5.064
75765,5.155199999999999
75766,5.091839999999999
75770,5.190545454545454
75771,5.177142885714285
75773,5.161199999999999
75778,5.1780001
75783,5.192727345454545
75784,5.072
75785,5.040000000000001
75789,5.118399999999999
75790,5.23200008
75791,5.154
75792,5.152
75801,5.056615384615385
75803,5.120639999999998
75831,5.114285714285713
75832,5.16
75833,5.046545454545454
75835,5.009828599999999
75838,5.1720001
75839,5.083200000000001
75840,5.192727313636363
75844,5.042594599999998
75845,4.944000100000001
75846,5.128
75847,4.957333388888889
75850,5.028
75851,4.969263200000001
75852,5.002666666666666
75853,5.148
75855,5.109714285714284
75856,5.004
75859,5.1706666666666665
75860,5.173714285714285
75861,5.151272727272728
75862,4.976000055555556
75901,4.964307738461539
75904,5.016
75925,5.019428571428571
75926,4.947428685714286
75928,4.888
75929,4.9753846615384605
75930,4.981090927272726
75931,4.91520004
75932,4.904000022222222
75933,4.8432
75934,4.92
75935,5.025931034482759
75936,4.908800013333334
75937,5.0448
75938,4.900363654545455
75939,4.9290000625
75941,4.968000099999999
75943,5.0280000000000005
75944,5.106
75946,5.0472
75948,4.971840048000001
75949,4.956000062499999
75951,4.902857154285714
75954,4.972799999999999
75956,4.897263168421054
75959,5.04
75960,4.9440002
